Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Status
aireserv-rm-2-uvc-uvc-germicidal-system-remote-mount,,,,,,,,,"16""",,,,,,,,RM2-16/16,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
aireserv-rm-2-dual-uvc-uvv-germicidal-oxidation-system-remote-mount,AireServ Sterile Sweep® Remote Mount - RM2 Dual UVC/UVV Germicidal,"<p>- Remote Mount UVC lamp unit with 12"" and 16"" sizes available<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU<br></p>
<p>For more information, see our<span> <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617748399"">UV </a></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617748399"">Frequently Asked Questions</a><span></span> page <span data-mce-fragment=""1"">or view/download the </span><span data-mce-fragment=""1""></span><a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"" aria-describedby=""a11y-external-message"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"">Spec Sheet</a><a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"" aria-describedby=""a11y-external-message"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a></p>
<ul></ul>",Dynamic AQS,Uncategorized,Remote Mount UV,ASV,true,Size,"12""",,,,,,,,RM2-12/5,0.0,,-1,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ASVRM2-16-5.jpg?v=1722367267,1,,false,,,,lb,,active
aireserv-rm-2-dual-uvc-uvv-germicidal-oxidation-system-remote-mount,,,,,,,,,"16""",,,,,,,,RM2-16/5,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
aireserv-rm-1-oxidation-system,AireServ Sterile Sweep® Remote Mount - RM1-5WB UVV Oxidation Lamp Unit,"<p><span>- Remote Mount UVV 5"" oxidation unit with ballast (RM1-5WB).</span><br><span>- Two year warranty against lamp defects</span><br><span>- Lifetime warranty on all electric components</span><br><span>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz</span><br><span>- Suitable for up to a 10 ton AHU</span></p>
<p>For more information, see our <span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617748399"">UV</a></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617748399""> Frequently Asked Questions</a> <span></span>page <span data-mce-fragment=""1"">or view/download the </span><span data-mce-fragment=""1""></span><a aria-describedby=""a11y-external-message"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"" data-mce-fragment=""1"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"">Spec Sheet</a><a aria-describedby=""a11y-external-message"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"" data-mce-fragment=""1"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a></p>
<ul></ul>",Dynamic AQS,Uncategorized,Remote Mount UV,ASV,true,Title,Default Title,,,,,,,,RM1-5WB,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ASVRM1-5WB.jpg?v=1722367264,1,,false,,,,lb,,active
aireserv-rm-1-germicidal-uv-system-remote-mount,AireServ Sterile Sweep® Remote Mount - RM1 UVC Germicidal System,"<p>- Remote Mount UVC lamp unit with 12"" and 16"" sizes available<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU<br></p>
<p>For more information, see our <span></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617748399"">UV Frequently Asked Questions</a><span></span> page or view/download the <span></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-802_RM_Models_Spec_Sheet_0321.pdf?v=1617747959"">Spec Sheet</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a></p>
<ul></ul>",Dynamic AQS,Uncategorized,Remote Mount UV,ASV,true,Size,"12""",,,,,,,,RM1-12,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ASVRM1-16.jpg?v=1722367261,1,,false,,,,lb,,active
aireserv-rm-1-germicidal-uv-system-remote-mount,,,,,,,,,"16""",,,,,,,,RM1-16,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
aireserv-rh2-steam-humidifier-space-unit-package,AireServ RH2+ Steam Humidifier Space Unit Package,"<p>RH2+ self-generating electrode type steam humidifier for wall-mounting inside the space with integral blower.</p>
<p>110-240VAC</p>
<p>Package includes:</p>
<p>Wall Mounted Space Humidifier, Wall Mounted Humidistat, Outdoor Mount Temperature Sensor <br></p>
<p>For more information, you can view/download the <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-921_RH2_Space_Steam_Humidifier_Spec_Sheet.pdf?v=1638212893"">Spec Sheet</a> and <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/2601564-A_RH2_Installation_and_Operation_DynamicAir.pdf?v=1638212981"">Install Manual</a>.</p>
<p> </p>",Dynamic AQS,Home & Garden > Household Appliances > Climate Control Appliances > Humidifiers,Humidifiers,ASV,true,Title,Default Title,,,,,,,,RH2-SPACE-PKG,0.0,,0,deny,manual,true,false,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ASVHumidSpacePackage900x900.jpg?v=1722367258,1,,false,,,,lb,,active
aireserv-rh2-steam-humidifier-ducted-package,AireServ RH2+ Steam Humidifier Ducted Package,"<p>RH2+ self-generating electrode type steam humidifier for ducted applications.</p>
<p>110-240VAC</p>
<p>Package includes:</p>
<p>Duct Mounted Humidifier, Steam Hose Kit, Steam Distributor, Duct Mounted Humidistat, Outdoor Mount Temperature Sensor</p>
<p>For more information, you can view/download the <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-920_RH2_Ducted_Steam_Humidifier_Spec_Sheet.pdf?v=1638210422"">Spec Shee</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-920_RH2_Ducted_Steam_Humidifier_Spec_Sheet.pdf?v=1638210411"">t</a> and <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/2601564-A_RH2_Installation_and_Operation_DynamicAir.pdf?v=1638212981"">Install Manual</a>.</p>
<p> </p>",Dynamic AQS,Home & Garden > Household Appliances > Climate Control Appliances > Humidifiers,Humidifiers,ASV,true,Title,Default Title,,,,,,,,RH2-DUCT-PKG,0.0,,0,deny,manual,true,false,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ASVHumidDuctPackage900x900.jpg?v=1722367252,1,,false,,,,lb,,active
aireserv-fm-3-uvc-uvc-uvv-dual-germicidal-oxidation-system,AireServ Sterile Sweep® Fixed Mount - FM3 UVC/UVV Triple Germicidal/Oxidation System,"<p>- Fixed Mount UVC lamp unit with 12"" and 16"" sizes available<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU</p>
<p>For more information, see our<span></span> <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617748399"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617748399"">UV Frequently Asked Questions</a> <span></span>page or view/download the <span></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">Spec Sheet.</a></p>",Dynamic AQS,Home & Garden > Household Appliances > Climate Control Appliances > Air Purifiers,Fixed Mount UV,ASV,true,Size,"12""",,,,,,,,FM3-12/12/5,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ASVFM3-16-16-5.jpg?v=1722367248,1,,false,,,,lb,,active
aireserv-fm-3-uvc-uvc-uvv-dual-germicidal-oxidation-system,,,,,,,,,"16""",,,,,,,,FM3-16/16/5,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
aireserv-fm-2-uvc-uvv-dual-germicidal-oxidation-system,AireServ Sterile Sweep® Fixed Mount - FM2 UVC/UVV Dual Germicidal/Oxidation System,"<p>- Fixed Mount UVC lamp unit with 12"" and 16"" sizes available<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU<br></p>
<p>For more information, see our<span></span> <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617748399"">UV Frequently Asked Questions</a><span></span> page or view/download the <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">Spec Sheet.</a></p>",Dynamic AQS,Uncategorized,Fixed Mount UV,ASV,true,Size,"12""",,,,,,,,FM2-12/5,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ASVFM2-16-5.jpg?v=1722367246,1,,false,,,,lb,,active
aireserv-fm-2-uvc-uvv-dual-germicidal-oxidation-system,,,,,,,,,"16""",,,,,,,,FM2-16/5,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
aireserv-fm-1-oxidation-system,"AireServ Sterile Sweep® Fixed Mount - FM1-5"" UVV Oxidation Unit","<p>- Fixed Mount UVV 5"" oxidation unit<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU<br></p>
<ul>
<li>For more information, see our <span></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617748399"">UV Frequently Asked Questions<span></span></a> page or view/download the <span></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">Spec Sheet</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a>
</li>
</ul>",Dynamic AQS,Uncategorized,Fixed Mount UV,ASV,true,Title,Default Title,,,,,,,,FM1-5,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ASVFM1-5.jpg?v=1722367244,1,,false,,,,lb,,active
aireserv-fm-1-germicidal-uv-system,AireServ Sterile Sweep® Fixed Mount - FM1 Germicidal UVC System,"<p>- Fixed Mount UVC unit with 12"" and 16"" sizes available<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10-ton AHU</p>
<p>For more information, see our <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">UV Frequently Asked Questions</a> page or view/download the <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">Spec Sheet.</a><br></p>",Dynamic AQS,Uncategorized,Fixed Mount UV,ASV,true,Size,"12""",,,,,,,,FM1-12,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ASVFM1-16.jpg?v=1722367242,1,,false,,,,lb,,active
aireserv-fm-1-germicidal-uv-system,,,,,,,,,"16""",,,,,,,,FM1-16,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
aireserv-clean-air-sticker,Clean Air Provided by AireServ Sticker (20 Pack),"<p>Clean Air Provided by Sticker</p>
<p>Brand Sticker, 20-pack</p>",Dynamic AQS,Uncategorized,Marketing and Training,ASV,true,Title,Default Title,,,,,,,,B-ASV607,0.0,,-1,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/CleanAirAireServHR.jpg?v=1722367239,1,,false,,,,lb,,active
aireserv-300cfm-bypass-hepa-system,AireServ 300 CFM Bypass HEPA System,"<p>300 CFM Bypass HEPA System with 1.5 inch pre-filter and 2 inch HEPA.</p>
<p>HP-300</p>
<p>Options ordered separately:</p>
<ul>
<li><a href=""/collections/hepa/products/hepa-collar-mount-kit"">8"" Collars for remote mount</a></li>
<li><a href=""/collections/hepa/products/hepa-carbon-module"">Carbon Matrix Cell</a></li>
</ul>
<p><span>Notes</span></p>
<ul>
<li>For more information, v<span data-mce-fragment=""1"">iew/download the</span><span data-mce-fragment=""1""></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"" aria-describedby=""a11y-external-message"" data-mce-fragment=""1"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279""> Spec Sheet</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"" aria-describedby=""a11y-external-message"" data-mce-fragment=""1"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a>
</li>
</ul>
<ul></ul>",Dynamic AQS,Uncategorized,HEPA,ASV,true,Title,Default Title,,,,,,,,HP-300,0.0,,-2,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ASVWhitewithcollar.jpg?v=1722367237,1,,false,,,,lb,,active
aire-serv-total-home-solutions-remote-mount-brochure,Aire Serv Total Home Solutions Remote Mount Brochure,"<p>Aire Serv Total Home Solutions Remote Mount Brochure.</p>
<p><span>Order in quantities of 50 up to 200.</span></p>
<p>To download, please click <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/THS_ASV_RM_BRO-252.jpg?v=1719002023"">here</a>.</p>",Dynamic AQS,Uncategorized,Marketing and Training,ASV,true,Title,Default Title,,,,,,,,B-ASV252RM,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/THSASVRMBRO-252.jpg?v=1722367235,1,,false,,,,lb,,active
aire-serv-total-home-solutions-fixed-mount-brochure,Aire Serv Total Home Solutions Fixed Mount Brochure,"<p>Aire Serv Total Home Solutions Fixed Mount Brochure.</p>
<p>Order in quantities of 50 up to 200.</p>
<p>To download, please click <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/THS_ASV_FM_BRO-252.jpg?v=1719002023SV_FM_10-20_LR2.pdf?v=1617129106"">here</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/THS_252_ASV_FM_10-20_LR2.pdf?v=1617129106""></a>.</p>",Dynamic AQS,Uncategorized,Marketing and Training,ASV,true,Title,Default Title,,,,,,,,B-ASV252FM,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/THS_ASV_FM_BRO-252.jpg?v=1722367233,1,,false,,,,lb,,active
aire-serv-poster,Aire Serv Poster,"<p>Poster measures 24"" x 18""</p>",Dynamic AQS,Uncategorized,Marketing and Training,ASV,false,Title,Default Title,,,,,,,,B-ASV609,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/609trainingposterASV6-21HR900x900.jpg?v=1722367231,1,,false,,,,lb,,active
aire-serv-home-show-kit,Aire Serv Home Show Kit,"<p><strong>This kit comes with:</strong></p>
<p>1 -UV Demo Display (Part#LPC36NONUV)</p>
<p>1 -Polarized-Media Air Cleaner Demo Unit (Part# 1LPD1410WITHCASE)</p>
<p>1 - Video Book (Part#VB2020)</p>
<p>20 - Clean Air Provided By Stickers (Part# ASV-607)</p>
<p>2 - Consumer Handbooks (Part# ASV-233)</p>
<p>1  Training Poster (Part#ASV-609)</p>
<p>100  Fixed Mount or Remote Mount Total Home Solutions brochures (Part#ASV-252FM orASV-252RM)</p>
<p>Limit - 1 per order</p>",Dynamic AQS,,Marketing and Training,ASV,true,UV Brochure,Fixed Mount UV,,,,,,,,B-ASVFMHOMESHOWKIT,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ASVHomeShowKit.png?v=1722367228,1,,false,,,,lb,,active
aire-serv-home-show-kit,,,,,,,,,Remote Mount UV,,,,,,,,B-ASVRMHOMESHOWKIT,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ASVHomeShowKitDescriptions.jpg?v=1722367228,2,,,,,,lb,,
activated-carbon-edge-panel,HP-EDGE Replacement Activated Carbon Insert,"HEPA replacement activated carbon insert (optional) (15.5"" x 11.5"" x 1.75"")<br>",Dynamic AQS,Uncategorized,HEPA,"ASV, CAD, ECO, MPA, NEX, SLA, SNA",true,Title,Default Title,,,,,,,,HP-EDGE-INSERT,0.0,,-8,deny,manual,true,false,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/Front.jpg?v=1722367223,1,,false,,,,lb,,active
activated-carbon-edge-panel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/Back.jpg?v=1722367223,2,,,,,,,,
1-low-pressure-replacement-media-large,LPD Replacement Media 4-Packs (Larger than 19 Inch),"<p>4 pack of replacement media for our Low-Pressure Drop Polarized-Media Air Cleaners.</p>
<p>Includes Standard Sizes, Custom Sizes and Oversized (over 30 inches), with first dimension greater than or equal 19 inches.</p>
<p><u>Notes</u></p>
<ul>
<li>For smaller sizes see the <a href=""https://dynamiconlineorders.ca/collections/1-inch-air-cleaners-media/products/1-low-pressure-replacement-media"">LPD Media Smaller than 18 Inch</a> product page.<br>
</li>
<li>For custom sizes, please <a href=""https://dynamiconlineorders.ca/pages/contact"">contact us</a><a href=""/pages/contact-us""></a><a href=""mailto:orders@dynamicaqs.com""></a>.</li>
<li><a href=""https://dynamiconlineorders.ca/pages/measuring-replacement-media"">How to Measure for Replacement Media</a></li>
<li>For more information, see our <a href=""https://dynamiconlineorders.ca/pages/polarized-media-air-cleaners-p-mac-frequently-asked-questions"" title=""Air Cleaner FAQs"">P-MAC Frequently Asked Questions</a> page.</li>
</ul>",Dynamic AQS,Uncategorized,1 Inch Air Cleaners,"ASV, CAD, ECO, MPA, NEX, SLA, SNA",true,Size,19-1/2x21-1/4x1,,,,,,,,C4LP191/2211/4X,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/LPD_Replacement_Media_d1cbf1e7-5f13-4f9c-a146-8a507746d80f.png?v=1722366712,1,,false,,,,lb,,active
1-low-pressure-replacement-media-large,,,,,,,,,19-1/2x24-1/2X1,,,,,,,,C4LP191/2241/2X,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,19-3/8x19-3/8x1,,,,,,,,C4LP193/8193/8X,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,19-3/8x23-3/8x1,,,,,,,,C4LP193/8233/8X,0.0,,-1,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,19-3/8x29-3/8x1,,,,,,,,C4LP193/8293/8X,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,19-7/8x21-1/2x1,,,,,,,,C4LP197/8211/2X,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,19x21x1,,,,,,,,C4LP1921,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,19x24x1,,,,,,,,C4LP1924,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,20x20x1,,,,,,,,C4LP2020,0.0,,-40,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,20x21-5/8x1,,,,,,,,C4LP20215/8X,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,20x22-3/4x1,,,,,,,,C4LP20223/4X,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,20x22x1,,,,,,,,C4LP2022,0.0,,-11,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,20x23x1,,,,,,,,C4LP2023,0.0,,-4,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,20x24x1,,,,,,,,C4LP2024,0.0,,-1,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,20x25x1,,,,,,,,C4LP2025,0.0,,-120,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,20x28x1,,,,,,,,C4LP2028,0.0,,-1,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,20x30x1,,,,,,,,C4LP2030,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,20x32x1,,,,,,,,C4LP2032,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,20x36x1,,,,,,,,C4LP2036,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,20x37x1,,,,,,,,C4LP2037,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,20x40x1,,,,,,,,C4LP2040,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,20x42x1,,,,,,,,C4LP2042,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,20x47x1,,,,,,,,C4LP2047,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,20x48x1,,,,,,,,C4LP2048,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,20x50x1,,,,,,,,C4LP2050,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,21-1/2x23-1/4x1,,,,,,,,C4LP211/2231/4X,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,21-1/2x25-1/2x1,,,,,,,,C4LP211/2251/2X,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,21x21x1,,,,,,,,C4LP2121,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,21x22x1,,,,,,,,C4LP2122,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,21x23x1,,,,,,,,C4LP2123,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,21x25-3/16x1,,,,,,,,C4LP21253/16X,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,21x25x1,,,,,,,,C4LP2125,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,22x22x1,,,,,,,,C4LP2222,0.0,,-1,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,22x24x1,,,,,,,,C4LP2224,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,22x25x1,,,,,,,,C4LP2225,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,22x30x1,,,,,,,,C4LP2230,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,23-1/2x29-1/2x1,,,,,,,,C4LP231/2291/2X,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,23-3/8x23-3/8x1,,,,,,,,C4LP233/8233/8X,0.0,,-2,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,23x20x1,,,,,,,,C4LP2320,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,24x24x1,,,,,,,,C4LP2424,0.0,,-8,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,24x25x1,,,,,,,,C4LP2425,0.0,,-3,deny,manual,true,true,,,,,,,,,,,,,lb,,
1-low-pressure-replacement-media-large,,,,,,,,,24x26x1,,,,,,,,C4LP2426,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
